a,xx,user_uuid,t,journey_name,event_name,event_type,session_uuid,numactions,numjourneys,numrooms,numfeed,numsupport,numsuccess
47728,02e74f10e0327ad868d138f2b4fdd6f0,19de10adbaa1b2ee13f77f679fa1483a,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f019de10adbaa1b2ee13f77f679fa1483a,7,2,4,1,,
47729,02e74f10e0327ad868d138f2b4fdd6f0,19de10adbaa1b2ee13f77f679fa1483a,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f019de10adbaa1b2ee13f77f679fa1483a,7,2,4,1,,
47730,02e74f10e0327ad868d138f2b4fdd6f0,19de10adbaa1b2ee13f77f679fa1483a,4,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f019de10adbaa1b2ee13f77f679fa1483a,7,2,4,1,,
47731,02e74f10e0327ad868d138f2b4fdd6f0,19de10adbaa1b2ee13f77f679fa1483a,5,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f019de10adbaa1b2ee13f77f679fa1483a,7,2,4,1,,
47732,02e74f10e0327ad868d138f2b4fdd6f0,19de10adbaa1b2ee13f77f679fa1483a,6,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f019de10adbaa1b2ee13f77f679fa1483a,7,2,4,1,,
294343,02e74f10e0327ad868d138f2b4fdd6f0,1ba3c09ea467bf589e0cc318e3abf3c9,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01ba3c09ea467bf589e0cc318e3abf3c9,7,1,6,,,1
294344,02e74f10e0327ad868d138f2b4fdd6f0,1ba3c09ea467bf589e0cc318e3abf3c9,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01ba3c09ea467bf589e0cc318e3abf3c9,7,1,6,,,1
294345,02e74f10e0327ad868d138f2b4fdd6f0,1ba3c09ea467bf589e0cc318e3abf3c9,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01ba3c09ea467bf589e0cc318e3abf3c9,7,1,6,,,1
294346,02e74f10e0327ad868d138f2b4fdd6f0,1ba3c09ea467bf589e0cc318e3abf3c9,3,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01ba3c09ea467bf589e0cc318e3abf3c9,7,1,6,,,1
294347,02e74f10e0327ad868d138f2b4fdd6f0,1ba3c09ea467bf589e0cc318e3abf3c9,4,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01ba3c09ea467bf589e0cc318e3abf3c9,7,1,6,,,1
294348,02e74f10e0327ad868d138f2b4fdd6f0,1ba3c09ea467bf589e0cc318e3abf3c9,5,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f01ba3c09ea467bf589e0cc318e3abf3c9,7,1,6,,,1
294349,02e74f10e0327ad868d138f2b4fdd6f0,1ba3c09ea467bf589e0cc318e3abf3c9,6,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f01ba3c09ea467bf589e0cc318e3abf3c9,7,1,6,,,1
989518,02e74f10e0327ad868d138f2b4fdd6f0,1c20876584941388da40b3b01a9ad897,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01c20876584941388da40b3b01a9ad897,7,2,5,,,1
989519,02e74f10e0327ad868d138f2b4fdd6f0,1c20876584941388da40b3b01a9ad897,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01c20876584941388da40b3b01a9ad897,7,2,5,,,1
989520,02e74f10e0327ad868d138f2b4fdd6f0,1c20876584941388da40b3b01a9ad897,2,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01c20876584941388da40b3b01a9ad897,7,2,5,,,1
989521,02e74f10e0327ad868d138f2b4fdd6f0,1c20876584941388da40b3b01a9ad897,3,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01c20876584941388da40b3b01a9ad897,7,2,5,,,1
989522,02e74f10e0327ad868d138f2b4fdd6f0,1c20876584941388da40b3b01a9ad897,4,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01c20876584941388da40b3b01a9ad897,7,2,5,,,1
989523,02e74f10e0327ad868d138f2b4fdd6f0,1c20876584941388da40b3b01a9ad897,5,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f01c20876584941388da40b3b01a9ad897,7,2,5,,,1
989524,02e74f10e0327ad868d138f2b4fdd6f0,1c20876584941388da40b3b01a9ad897,6,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f01c20876584941388da40b3b01a9ad897,7,2,5,,,1
125246,02e74f10e0327ad868d138f2b4fdd6f0,1e747ddbea997a1b933aaf58a7953c3c,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01e747ddbea997a1b933aaf58a7953c3c,7,2,5,,,1
125247,02e74f10e0327ad868d138f2b4fdd6f0,1e747ddbea997a1b933aaf58a7953c3c,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01e747ddbea997a1b933aaf58a7953c3c,7,2,5,,,1
125248,02e74f10e0327ad868d138f2b4fdd6f0,1e747ddbea997a1b933aaf58a7953c3c,2,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01e747ddbea997a1b933aaf58a7953c3c,7,2,5,,,1
125249,02e74f10e0327ad868d138f2b4fdd6f0,1e747ddbea997a1b933aaf58a7953c3c,3,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01e747ddbea997a1b933aaf58a7953c3c,7,2,5,,,1
125250,02e74f10e0327ad868d138f2b4fdd6f0,1e747ddbea997a1b933aaf58a7953c3c,4,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01e747ddbea997a1b933aaf58a7953c3c,7,2,5,,,1
125251,02e74f10e0327ad868d138f2b4fdd6f0,1e747ddbea997a1b933aaf58a7953c3c,5,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f01e747ddbea997a1b933aaf58a7953c3c,7,2,5,,,1
125252,02e74f10e0327ad868d138f2b4fdd6f0,1e747ddbea997a1b933aaf58a7953c3c,6,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f01e747ddbea997a1b933aaf58a7953c3c,7,2,5,,,1
101244,02e74f10e0327ad868d138f2b4fdd6f0,015e31933548461020e2ba448e85995e,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f0015e31933548461020e2ba448e85995e,8,4,2,2,,
101245,02e74f10e0327ad868d138f2b4fdd6f0,015e31933548461020e2ba448e85995e,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0015e31933548461020e2ba448e85995e,8,4,2,2,,
101246,02e74f10e0327ad868d138f2b4fdd6f0,015e31933548461020e2ba448e85995e,2,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f0015e31933548461020e2ba448e85995e,8,4,2,2,,
101247,02e74f10e0327ad868d138f2b4fdd6f0,015e31933548461020e2ba448e85995e,3,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0015e31933548461020e2ba448e85995e,8,4,2,2,,
101248,02e74f10e0327ad868d138f2b4fdd6f0,015e31933548461020e2ba448e85995e,4,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f0015e31933548461020e2ba448e85995e,8,4,2,2,,
101249,02e74f10e0327ad868d138f2b4fdd6f0,015e31933548461020e2ba448e85995e,5,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f0015e31933548461020e2ba448e85995e,8,4,2,2,,
101250,02e74f10e0327ad868d138f2b4fdd6f0,015e31933548461020e2ba448e85995e,6,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f0015e31933548461020e2ba448e85995e,8,4,2,2,,
101251,02e74f10e0327ad868d138f2b4fdd6f0,015e31933548461020e2ba448e85995e,7,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f0015e31933548461020e2ba448e85995e,8,4,2,2,,
1251411,02e74f10e0327ad868d138f2b4fdd6f0,0491de37b1dd6b30711ca209c59a1fa5,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f00491de37b1dd6b30711ca209c59a1fa5,8,1,,7,,
1251412,02e74f10e0327ad868d138f2b4fdd6f0,0491de37b1dd6b30711ca209c59a1fa5,1,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f00491de37b1dd6b30711ca209c59a1fa5,8,1,,7,,
1251413,02e74f10e0327ad868d138f2b4fdd6f0,0491de37b1dd6b30711ca209c59a1fa5,2,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00491de37b1dd6b30711ca209c59a1fa5,8,1,,7,,
1251414,02e74f10e0327ad868d138f2b4fdd6f0,0491de37b1dd6b30711ca209c59a1fa5,3,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00491de37b1dd6b30711ca209c59a1fa5,8,1,,7,,
1251415,02e74f10e0327ad868d138f2b4fdd6f0,0491de37b1dd6b30711ca209c59a1fa5,4,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00491de37b1dd6b30711ca209c59a1fa5,8,1,,7,,
1251416,02e74f10e0327ad868d138f2b4fdd6f0,0491de37b1dd6b30711ca209c59a1fa5,5,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00491de37b1dd6b30711ca209c59a1fa5,8,1,,7,,
1251417,02e74f10e0327ad868d138f2b4fdd6f0,0491de37b1dd6b30711ca209c59a1fa5,6,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00491de37b1dd6b30711ca209c59a1fa5,8,1,,7,,
1251418,02e74f10e0327ad868d138f2b4fdd6f0,0491de37b1dd6b30711ca209c59a1fa5,7,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00491de37b1dd6b30711ca209c59a1fa5,8,1,,7,,
599251,02e74f10e0327ad868d138f2b4fdd6f0,07b4498a303789d2829445c725dae35a,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f007b4498a303789d2829445c725dae35a,8,1,7,,,1
599252,02e74f10e0327ad868d138f2b4fdd6f0,07b4498a303789d2829445c725dae35a,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f007b4498a303789d2829445c725dae35a,8,1,7,,,1
599253,02e74f10e0327ad868d138f2b4fdd6f0,07b4498a303789d2829445c725dae35a,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f007b4498a303789d2829445c725dae35a,8,1,7,,,1
599254,02e74f10e0327ad868d138f2b4fdd6f0,07b4498a303789d2829445c725dae35a,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f007b4498a303789d2829445c725dae35a,8,1,7,,,1
599255,02e74f10e0327ad868d138f2b4fdd6f0,07b4498a303789d2829445c725dae35a,4,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f007b4498a303789d2829445c725dae35a,8,1,7,,,1
599256,02e74f10e0327ad868d138f2b4fdd6f0,07b4498a303789d2829445c725dae35a,5,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f007b4498a303789d2829445c725dae35a,8,1,7,,,1
599257,02e74f10e0327ad868d138f2b4fdd6f0,07b4498a303789d2829445c725dae35a,6,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f007b4498a303789d2829445c725dae35a,8,1,7,,,1
599258,02e74f10e0327ad868d138f2b4fdd6f0,07b4498a303789d2829445c725dae35a,7,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f007b4498a303789d2829445c725dae35a,8,1,7,,,1
2246257,02e74f10e0327ad868d138f2b4fdd6f0,0df60f91d81c3725552c8940ec531ccb,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f00df60f91d81c3725552c8940ec531ccb,8,1,7,,,1
2246258,02e74f10e0327ad868d138f2b4fdd6f0,0df60f91d81c3725552c8940ec531ccb,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f00df60f91d81c3725552c8940ec531ccb,8,1,7,,,1
2246259,02e74f10e0327ad868d138f2b4fdd6f0,0df60f91d81c3725552c8940ec531ccb,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00df60f91d81c3725552c8940ec531ccb,8,1,7,,,1
2246260,02e74f10e0327ad868d138f2b4fdd6f0,0df60f91d81c3725552c8940ec531ccb,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f00df60f91d81c3725552c8940ec531ccb,8,1,7,,,1
2246261,02e74f10e0327ad868d138f2b4fdd6f0,0df60f91d81c3725552c8940ec531ccb,4,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f00df60f91d81c3725552c8940ec531ccb,8,1,7,,,1
2246262,02e74f10e0327ad868d138f2b4fdd6f0,0df60f91d81c3725552c8940ec531ccb,5,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00df60f91d81c3725552c8940ec531ccb,8,1,7,,,1
2246263,02e74f10e0327ad868d138f2b4fdd6f0,0df60f91d81c3725552c8940ec531ccb,6,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f00df60f91d81c3725552c8940ec531ccb,8,1,7,,,1
2246264,02e74f10e0327ad868d138f2b4fdd6f0,0df60f91d81c3725552c8940ec531ccb,7,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f00df60f91d81c3725552c8940ec531ccb,8,1,7,,,1
1949407,02e74f10e0327ad868d138f2b4fdd6f0,0ec5e8e0a098480740960ee837cc9851,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f00ec5e8e0a098480740960ee837cc9851,8,1,7,,,2
1949408,02e74f10e0327ad868d138f2b4fdd6f0,0ec5e8e0a098480740960ee837cc9851,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f00ec5e8e0a098480740960ee837cc9851,8,1,7,,,2
1949409,02e74f10e0327ad868d138f2b4fdd6f0,0ec5e8e0a098480740960ee837cc9851,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00ec5e8e0a098480740960ee837cc9851,8,1,7,,,2
1949410,02e74f10e0327ad868d138f2b4fdd6f0,0ec5e8e0a098480740960ee837cc9851,3,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00ec5e8e0a098480740960ee837cc9851,8,1,7,,,2
1949411,02e74f10e0327ad868d138f2b4fdd6f0,0ec5e8e0a098480740960ee837cc9851,4,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f00ec5e8e0a098480740960ee837cc9851,8,1,7,,,2
1949412,02e74f10e0327ad868d138f2b4fdd6f0,0ec5e8e0a098480740960ee837cc9851,5,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f00ec5e8e0a098480740960ee837cc9851,8,1,7,,,2
1949413,02e74f10e0327ad868d138f2b4fdd6f0,0ec5e8e0a098480740960ee837cc9851,6,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f00ec5e8e0a098480740960ee837cc9851,8,1,7,,,2
1949414,02e74f10e0327ad868d138f2b4fdd6f0,0ec5e8e0a098480740960ee837cc9851,7,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f00ec5e8e0a098480740960ee837cc9851,8,1,7,,,2
1163393,02e74f10e0327ad868d138f2b4fdd6f0,0ef0b676bebbcf5046104c27c642c95c,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f00ef0b676bebbcf5046104c27c642c95c,8,1,7,,,1
1163394,02e74f10e0327ad868d138f2b4fdd6f0,0ef0b676bebbcf5046104c27c642c95c,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f00ef0b676bebbcf5046104c27c642c95c,8,1,7,,,1
1163395,02e74f10e0327ad868d138f2b4fdd6f0,0ef0b676bebbcf5046104c27c642c95c,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00ef0b676bebbcf5046104c27c642c95c,8,1,7,,,1
1163396,02e74f10e0327ad868d138f2b4fdd6f0,0ef0b676bebbcf5046104c27c642c95c,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f00ef0b676bebbcf5046104c27c642c95c,8,1,7,,,1
1163397,02e74f10e0327ad868d138f2b4fdd6f0,0ef0b676bebbcf5046104c27c642c95c,4,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f00ef0b676bebbcf5046104c27c642c95c,8,1,7,,,1
1163398,02e74f10e0327ad868d138f2b4fdd6f0,0ef0b676bebbcf5046104c27c642c95c,5,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00ef0b676bebbcf5046104c27c642c95c,8,1,7,,,1
1163399,02e74f10e0327ad868d138f2b4fdd6f0,0ef0b676bebbcf5046104c27c642c95c,6,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f00ef0b676bebbcf5046104c27c642c95c,8,1,7,,,1
1163400,02e74f10e0327ad868d138f2b4fdd6f0,0ef0b676bebbcf5046104c27c642c95c,7,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f00ef0b676bebbcf5046104c27c642c95c,8,1,7,,,1
1332573,02e74f10e0327ad868d138f2b4fdd6f0,12b7c970f0977b3a58d2f9e1828c1a02,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f012b7c970f0977b3a58d2f9e1828c1a02,8,1,7,,,1
1332574,02e74f10e0327ad868d138f2b4fdd6f0,12b7c970f0977b3a58d2f9e1828c1a02,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f012b7c970f0977b3a58d2f9e1828c1a02,8,1,7,,,1
1332575,02e74f10e0327ad868d138f2b4fdd6f0,12b7c970f0977b3a58d2f9e1828c1a02,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f012b7c970f0977b3a58d2f9e1828c1a02,8,1,7,,,1
1332576,02e74f10e0327ad868d138f2b4fdd6f0,12b7c970f0977b3a58d2f9e1828c1a02,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f012b7c970f0977b3a58d2f9e1828c1a02,8,1,7,,,1
1332577,02e74f10e0327ad868d138f2b4fdd6f0,12b7c970f0977b3a58d2f9e1828c1a02,4,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f012b7c970f0977b3a58d2f9e1828c1a02,8,1,7,,,1
1332578,02e74f10e0327ad868d138f2b4fdd6f0,12b7c970f0977b3a58d2f9e1828c1a02,5,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f012b7c970f0977b3a58d2f9e1828c1a02,8,1,7,,,1
1332579,02e74f10e0327ad868d138f2b4fdd6f0,12b7c970f0977b3a58d2f9e1828c1a02,6,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f012b7c970f0977b3a58d2f9e1828c1a02,8,1,7,,,1
1332580,02e74f10e0327ad868d138f2b4fdd6f0,12b7c970f0977b3a58d2f9e1828c1a02,7,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f012b7c970f0977b3a58d2f9e1828c1a02,8,1,7,,,1
495361,02e74f10e0327ad868d138f2b4fdd6f0,154fa0133bf213ebda06227166605423,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f0154fa0133bf213ebda06227166605423,8,1,7,,,1
495362,02e74f10e0327ad868d138f2b4fdd6f0,154fa0133bf213ebda06227166605423,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0154fa0133bf213ebda06227166605423,8,1,7,,,1
495363,02e74f10e0327ad868d138f2b4fdd6f0,154fa0133bf213ebda06227166605423,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f0154fa0133bf213ebda06227166605423,8,1,7,,,1
495364,02e74f10e0327ad868d138f2b4fdd6f0,154fa0133bf213ebda06227166605423,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f0154fa0133bf213ebda06227166605423,8,1,7,,,1
495365,02e74f10e0327ad868d138f2b4fdd6f0,154fa0133bf213ebda06227166605423,4,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0154fa0133bf213ebda06227166605423,8,1,7,,,1
495366,02e74f10e0327ad868d138f2b4fdd6f0,154fa0133bf213ebda06227166605423,5,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f0154fa0133bf213ebda06227166605423,8,1,7,,,1
495367,02e74f10e0327ad868d138f2b4fdd6f0,154fa0133bf213ebda06227166605423,6,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f0154fa0133bf213ebda06227166605423,8,1,7,,,1
495368,02e74f10e0327ad868d138f2b4fdd6f0,154fa0133bf213ebda06227166605423,7,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f0154fa0133bf213ebda06227166605423,8,1,7,,,1
2017115,02e74f10e0327ad868d138f2b4fdd6f0,15e147151613a49459b82cbca76e323f,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f015e147151613a49459b82cbca76e323f,8,1,,7,,
2017116,02e74f10e0327ad868d138f2b4fdd6f0,15e147151613a49459b82cbca76e323f,1,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f015e147151613a49459b82cbca76e323f,8,1,,7,,
2017117,02e74f10e0327ad868d138f2b4fdd6f0,15e147151613a49459b82cbca76e323f,2,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f015e147151613a49459b82cbca76e323f,8,1,,7,,
2017118,02e74f10e0327ad868d138f2b4fdd6f0,15e147151613a49459b82cbca76e323f,3,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f015e147151613a49459b82cbca76e323f,8,1,,7,,
2017119,02e74f10e0327ad868d138f2b4fdd6f0,15e147151613a49459b82cbca76e323f,4,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f015e147151613a49459b82cbca76e323f,8,1,,7,,
2017120,02e74f10e0327ad868d138f2b4fdd6f0,15e147151613a49459b82cbca76e323f,5,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f015e147151613a49459b82cbca76e323f,8,1,,7,,
2017121,02e74f10e0327ad868d138f2b4fdd6f0,15e147151613a49459b82cbca76e323f,6,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f015e147151613a49459b82cbca76e323f,8,1,,7,,
2017122,02e74f10e0327ad868d138f2b4fdd6f0,15e147151613a49459b82cbca76e323f,7,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f015e147151613a49459b82cbca76e323f,8,1,,7,,
411991,02e74f10e0327ad868d138f2b4fdd6f0,180a2a0cd826ab55eefc878446dbf891,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f0180a2a0cd826ab55eefc878446dbf891,8,1,7,,,1
411992,02e74f10e0327ad868d138f2b4fdd6f0,180a2a0cd826ab55eefc878446dbf891,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0180a2a0cd826ab55eefc878446dbf891,8,1,7,,,1
411993,02e74f10e0327ad868d138f2b4fdd6f0,180a2a0cd826ab55eefc878446dbf891,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f0180a2a0cd826ab55eefc878446dbf891,8,1,7,,,1
411994,02e74f10e0327ad868d138f2b4fdd6f0,180a2a0cd826ab55eefc878446dbf891,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f0180a2a0cd826ab55eefc878446dbf891,8,1,7,,,1
411995,02e74f10e0327ad868d138f2b4fdd6f0,180a2a0cd826ab55eefc878446dbf891,4,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0180a2a0cd826ab55eefc878446dbf891,8,1,7,,,1
411996,02e74f10e0327ad868d138f2b4fdd6f0,180a2a0cd826ab55eefc878446dbf891,5,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f0180a2a0cd826ab55eefc878446dbf891,8,1,7,,,1
411997,02e74f10e0327ad868d138f2b4fdd6f0,180a2a0cd826ab55eefc878446dbf891,6,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f0180a2a0cd826ab55eefc878446dbf891,8,1,7,,,1
411998,02e74f10e0327ad868d138f2b4fdd6f0,180a2a0cd826ab55eefc878446dbf891,7,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f0180a2a0cd826ab55eefc878446dbf891,8,1,7,,,1
395628,02e74f10e0327ad868d138f2b4fdd6f0,2194506fc6ef7a2048f03a0f4ee7c641,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f02194506fc6ef7a2048f03a0f4ee7c641,9,1,8,,,1
395629,02e74f10e0327ad868d138f2b4fdd6f0,2194506fc6ef7a2048f03a0f4ee7c641,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f02194506fc6ef7a2048f03a0f4ee7c641,9,1,8,,,1
395630,02e74f10e0327ad868d138f2b4fdd6f0,2194506fc6ef7a2048f03a0f4ee7c641,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f02194506fc6ef7a2048f03a0f4ee7c641,9,1,8,,,1
395631,02e74f10e0327ad868d138f2b4fdd6f0,2194506fc6ef7a2048f03a0f4ee7c641,3,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f02194506fc6ef7a2048f03a0f4ee7c641,9,1,8,,,1
395632,02e74f10e0327ad868d138f2b4fdd6f0,2194506fc6ef7a2048f03a0f4ee7c641,4,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f02194506fc6ef7a2048f03a0f4ee7c641,9,1,8,,,1
395633,02e74f10e0327ad868d138f2b4fdd6f0,2194506fc6ef7a2048f03a0f4ee7c641,5,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f02194506fc6ef7a2048f03a0f4ee7c641,9,1,8,,,1
395634,02e74f10e0327ad868d138f2b4fdd6f0,2194506fc6ef7a2048f03a0f4ee7c641,6,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f02194506fc6ef7a2048f03a0f4ee7c641,9,1,8,,,1
395635,02e74f10e0327ad868d138f2b4fdd6f0,2194506fc6ef7a2048f03a0f4ee7c641,7,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f02194506fc6ef7a2048f03a0f4ee7c641,9,1,8,,,1
395636,02e74f10e0327ad868d138f2b4fdd6f0,2194506fc6ef7a2048f03a0f4ee7c641,8,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f02194506fc6ef7a2048f03a0f4ee7c641,9,1,8,,,1
793189,02e74f10e0327ad868d138f2b4fdd6f0,093311adaeb0998a580ee5222ca63f28,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f0093311adaeb0998a580ee5222ca63f28,10,1,,9,,
793190,02e74f10e0327ad868d138f2b4fdd6f0,093311adaeb0998a580ee5222ca63f28,1,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f0093311adaeb0998a580ee5222ca63f28,10,1,,9,,
793191,02e74f10e0327ad868d138f2b4fdd6f0,093311adaeb0998a580ee5222ca63f28,2,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f0093311adaeb0998a580ee5222ca63f28,10,1,,9,,
793192,02e74f10e0327ad868d138f2b4fdd6f0,093311adaeb0998a580ee5222ca63f28,3,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f0093311adaeb0998a580ee5222ca63f28,10,1,,9,,
